Image Name,Label,Probability,"Top-Left (x, y)","Bottom-Right (x, y)"
0a76e9e00f9960a8.jpg,tie,0.99,"(np.float32(651.5985), np.float32(290.90543))","(np.float32(693.7404), np.float32(421.8559))"
0a76e9e00f9960a8.jpg,cup,0.98,"(np.float32(257.9982), np.float32(694.6806))","(np.float32(299.0444), np.float32(734.0))"
0a76e9e00f9960a8.jpg,person,0.98,"(np.float32(4.691616), np.float32(184.97829))","(np.float32(166.13283), np.float32(709.0782))"
0a76e9e00f9960a8.jpg,cup,0.9,"(np.float32(349.14313), np.float32(700.0389))","(np.float32(411.99997), np.float32(734.0))"
0a76e9e00f9960a8.jpg,cup,0.88,"(np.float32(13.601757), np.float32(704.63184))","(np.float32(71.34666), np.float32(734.0))"
0a76e9e00f9960a8.jpg,cup,0.86,"(np.float32(120.94972), np.float32(700.4374))","(np.float32(172.24696), np.float32(733.25684))"
0a76e9e00f9960a8.jpg,cup,0.78,"(np.float32(50.359676), np.float32(690.54156))","(np.float32(117.43867), np.float32(733.9456))"
0a76e9e00f9960a8.jpg,cup,0.71,"(np.float32(297.9643), np.float32(716.95465))","(np.float32(353.98087), np.float32(734.0))"
0a76e9e00f9960a8.jpg,baseball glove,0.7,"(np.float32(602.2727), np.float32(406.22003))","(np.float32(727.47943), np.float32(528.2709))"
0a76e9e00f9960a8.jpg,cup,0.6,"(np.float32(297.28506), np.float32(701.73517))","(np.float32(352.1999), np.float32(732.4909))"
0a76e9e00f9960a8.jpg,wine glass,0.51,"(np.float32(48.864967), np.float32(689.8465))","(np.float32(115.78728), np.float32(733.4207))"
0a76e9e00f9960a8.jpg,umbrella,0.37,"(np.float32(574.8451), np.float32(0.0))","(np.float32(697.4202), np.float32(262.21426))"
0a76e9e00f9960a8.jpg,umbrella,0.33,"(np.float32(278.4328), np.float32(14.152133))","(np.float32(411.52768), np.float32(84.59606))"
0a76e9e00f9960a8.jpg,tie,0.31,"(np.float32(615.0269), np.float32(334.7012))","(np.float32(715.46936), np.float32(523.5765))"
0a76e9e00f9960a8.jpg,cup,0.3,"(np.float32(297.9618), np.float32(690.3411))","(np.float32(344.8957), np.float32(723.83417))"
0a76e9e00f9960a8.jpg,toilet,0.29,"(np.float32(945.6819), np.float32(640.8203))","(np.float32(1019.2681), np.float32(732.80914))"
0a76e9e00f9960a8.jpg,umbrella,0.28,"(np.float32(281.38495), np.float32(6.5190296))","(np.float32(413.23822), np.float32(256.98758))"
0a76e9e00f9960a8.jpg,wine glass,0.25,"(np.float32(349.88394), np.float32(698.939))","(np.float32(413.05725), np.float32(733.86865))"
0a76e9e00f9960a8.jpg,wine glass,0.21,"(np.float32(10.439849), np.float32(701.73517))","(np.float32(68.77055), np.float32(734.0))"
0a76e9e00f9960a8.jpg,donut,0.21,"(np.float32(261.03036), np.float32(589.84015))","(np.float32(381.7775), np.float32(703.3595))"
0a76e9e00f9960a8.jpg,wine glass,0.16,"(np.float32(303.2186), np.float32(688.5156))","(np.float32(344.11652), np.float32(726.9289))"
0a76e9e00f9960a8.jpg,cup,0.16,"(np.float32(266.37717), np.float32(584.9996))","(np.float32(382.44788), np.float32(718.9941))"
0a76e9e00f9960a8.jpg,cup,0.15,"(np.float32(30.970913), np.float32(697.8974))","(np.float32(87.71381), np.float32(733.8719))"
0a76e9e00f9960a8.jpg,person,0.14,"(np.float32(4.220304), np.float32(208.61276))","(np.float32(89.29243), np.float32(712.78516))"
0a76e9e00f9960a8.jpg,donut,0.13,"(np.float32(603.25165), np.float32(393.73877))","(np.float32(721.0404), np.float32(524.4162))"
0a76e9e00f9960a8.jpg,tie,0.13,"(np.float32(385.67026), np.float32(245.61774))","(np.float32(502.54056), np.float32(579.2462))"
0a76e9e00f9960a8.jpg,cup,0.12,"(np.float32(305.12204), np.float32(668.51135))","(np.float32(345.82565), np.float32(731.64777))"
0a76e9e00f9960a8.jpg,wine glass,0.12,"(np.float32(261.22488), np.float32(589.91095))","(np.float32(379.67105), np.float32(730.4727))"
0a76e9e00f9960a8.jpg,cup,0.12,"(np.float32(283.0363), np.float32(655.6694))","(np.float32(366.89713), np.float32(729.0102))"
0a76e9e00f9960a8.jpg,wine glass,0.11,"(np.float32(315.78464), np.float32(672.23773))","(np.float32(344.351), np.float32(717.0933))"
0a76e9e00f9960a8.jpg,wine glass,0.1,"(np.float32(121.401436), np.float32(699.766))","(np.float32(174.0905), np.float32(733.77295))"
0a7ce7050645df6f.jpg,person,1.0,"(np.float32(343.66278), np.float32(70.091095))","(np.float32(831.7742), np.float32(568.39044))"
0a7ce7050645df6f.jpg,book,0.38,"(np.float32(198.46011), np.float32(488.49536))","(np.float32(778.6054), np.float32(578.75934))"
0a7ce7050645df6f.jpg,cup,0.37,"(np.float32(295.72586), np.float32(519.9789))","(np.float32(320.34424), np.float32(552.7236))"
0a7ce7050645df6f.jpg,bench,0.24,"(np.float32(160.09464), np.float32(508.96405))","(np.float32(836.1381), np.float32(676.77167))"
0a7ce7050645df6f.jpg,chair,0.15,"(np.float32(171.56247), np.float32(468.84625))","(np.float32(806.3561), np.float32(674.00037))"
0a7ce7050645df6f.jpg,laptop,0.14,"(np.float32(188.40575), np.float32(489.3695))","(np.float32(786.3131), np.float32(580.3026))"
0a7ce7050645df6f.jpg,dining table,0.11,"(np.float32(136.25047), np.float32(487.63937))","(np.float32(847.18665), np.float32(670.51605))"
0a7ce7050645df6f.jpg,book,0.11,"(np.float32(292.44498), np.float32(505.4735))","(np.float32(789.1494), np.float32(617.20795))"
0a87b91aa18c0459.jpg,person,0.99,"(np.float32(41.30041), np.float32(125.21924))","(np.float32(78.20648), np.float32(222.07774))"
0a87b91aa18c0459.jpg,person,0.98,"(np.float32(600.4277), np.float32(129.66556))","(np.float32(622.4649), np.float32(163.06041))"
0a87b91aa18c0459.jpg,car,0.98,"(np.float32(588.3712), np.float32(156.98997))","(np.float32(623.62744), np.float32(190.68977))"
0a87b91aa18c0459.jpg,person,0.92,"(np.float32(753.9726), np.float32(159.74448))","(np.float32(786.6142), np.float32(195.37668))"
0a87b91aa18c0459.jpg,car,0.89,"(np.float32(882.572), np.float32(148.61072))","(np.float32(1024.0), np.float32(202.72714))"
0a87b91aa18c0459.jpg,truck,0.88,"(np.float32(571.43976), np.float32(122.10371))","(np.float32(1024.0), np.float32(422.84396))"
0a87b91aa18c0459.jpg,car,0.87,"(np.float32(163.86104), np.float32(143.40495))","(np.float32(218.61745), np.float32(200.22342))"
0a87b91aa18c0459.jpg,person,0.76,"(np.float32(20.054653), np.float32(132.04924))","(np.float32(43.726063), np.float32(216.38637))"
0a87b91aa18c0459.jpg,person,0.73,"(np.float32(123.91178), np.float32(125.87243))","(np.float32(146.7223), np.float32(154.2332))"
0a87b91aa18c0459.jpg,truck,0.73,"(np.float32(11.8398075), np.float32(119.78304))","(np.float32(184.81721), np.float32(218.64981))"
0a87b91aa18c0459.jpg,truck,0.73,"(np.float32(121.03531), np.float32(71.75241))","(np.float32(969.60626), np.float32(624.6547))"
0a87b91aa18c0459.jpg,person,0.7,"(np.float32(126.43905), np.float32(125.322395))","(np.float32(143.91487), np.float32(141.79881))"
0a87b91aa18c0459.jpg,person,0.66,"(np.float32(71.4832), np.float32(134.55066))","(np.float32(102.912224), np.float32(223.2132))"
0a87b91aa18c0459.jpg,car,0.63,"(np.float32(152.37968), np.float32(89.39733))","(np.float32(836.8151), np.float32(626.4544))"
0a87b91aa18c0459.jpg,person,0.6,"(np.float32(321.4794), np.float32(153.24548))","(np.float32(342.19516), np.float32(174.92207))"
0a87b91aa18c0459.jpg,person,0.57,"(np.float32(26.086317), np.float32(133.60489))","(np.float32(44.365974), np.float32(180.63106))"
0a87b91aa18c0459.jpg,car,0.55,"(np.float32(596.67847), np.float32(123.6841))","(np.float32(1024.0), np.float32(420.57327))"
0a87b91aa18c0459.jpg,car,0.5,"(np.float32(0.0), np.float32(130.06628))","(np.float32(19.967348), np.float32(188.33607))"
0a87b91aa18c0459.jpg,person,0.41,"(np.float32(90.736115), np.float32(120.65368))","(np.float32(113.956726), np.float32(139.92084))"
0a87b91aa18c0459.jpg,person,0.35,"(np.float32(86.93606), np.float32(120.805534))","(np.float32(116.37749), np.float32(156.02371))"
0a87b91aa18c0459.jpg,person,0.34,"(np.float32(98.28497), np.float32(122.75575))","(np.float32(112.25994), np.float32(137.37663))"
0a87b91aa18c0459.jpg,car,0.31,"(np.float32(882.24634), np.float32(152.79659))","(np.float32(965.55566), np.float32(196.78337))"
0a87b91aa18c0459.jpg,car,0.31,"(np.float32(928.237), np.float32(154.2387))","(np.float32(1005.91), np.float32(199.70848))"
0a87b91aa18c0459.jpg,car,0.31,"(np.float32(32.511448), np.float32(128.02354))","(np.float32(183.59935), np.float32(221.40652))"
0a87b91aa18c0459.jpg,car,0.29,"(np.float32(983.4338), np.float32(165.88956))","(np.float32(1024.0), np.float32(206.32414))"
0a87b91aa18c0459.jpg,truck,0.28,"(np.float32(866.8325), np.float32(142.81477))","(np.float32(1024.0), np.float32(202.25232))"
0a87b91aa18c0459.jpg,truck,0.25,"(np.float32(866.58295), np.float32(149.41034))","(np.float32(1024.0), np.float32(297.24832))"
0a87b91aa18c0459.jpg,person,0.24,"(np.float32(88.24875), np.float32(120.56357))","(np.float32(102.36852), np.float32(139.07097))"
0a87b91aa18c0459.jpg,car,0.24,"(np.float32(869.92334), np.float32(153.41194))","(np.float32(1024.0), np.float32(294.1437))"
0a87b91aa18c0459.jpg,person,0.23,"(np.float32(943.3116), np.float32(151.59308))","(np.float32(996.2329), np.float32(197.46759))"
0a87b91aa18c0459.jpg,person,0.21,"(np.float32(400.06952), np.float32(153.28487))","(np.float32(443.51807), np.float32(207.95148))"
0a87b91aa18c0459.jpg,truck,0.21,"(np.float32(164.15839), np.float32(143.11073))","(np.float32(219.22107), np.float32(199.92377))"
0a87b91aa18c0459.jpg,person,0.19,"(np.float32(79.0437), np.float32(128.03723))","(np.float32(91.05196), np.float32(147.10522))"
0a87b91aa18c0459.jpg,truck,0.19,"(np.float32(807.10065), np.float32(147.86972))","(np.float32(1024.0), np.float32(425.57285))"
0a87b91aa18c0459.jpg,car,0.19,"(np.float32(0.005252784), np.float32(134.35057))","(np.float32(35.411236), np.float32(198.75502))"
0a87b91aa18c0459.jpg,car,0.19,"(np.float32(987.92816), np.float32(177.71953))","(np.float32(1024.0), np.float32(199.37651))"
0a87b91aa18c0459.jpg,person,0.17,"(np.float32(111.226685), np.float32(122.14714))","(np.float32(123.8838), np.float32(137.8374))"
0a87b91aa18c0459.jpg,car,0.17,"(np.float32(381.35175), np.float32(94.719185))","(np.float32(988.15173), np.float32(469.44705))"
0a87b91aa18c0459.jpg,car,0.16,"(np.float32(610.88214), np.float32(118.099106))","(np.float32(909.31537), np.float32(292.19968))"
0a87b91aa18c0459.jpg,car,0.16,"(np.float32(814.4107), np.float32(157.07234))","(np.float32(1022.7198), np.float32(420.96262))"
0a87b91aa18c0459.jpg,person,0.16,"(np.float32(949.6495), np.float32(155.27643))","(np.float32(983.55725), np.float32(186.17676))"
0a87b91aa18c0459.jpg,person,0.16,"(np.float32(72.69165), np.float32(139.78094))","(np.float32(97.97044), np.float32(187.6934))"
0a87b91aa18c0459.jpg,person,0.15,"(np.float32(76.30018), np.float32(140.97777))","(np.float32(90.832886), np.float32(158.56729))"
0a87b91aa18c0459.jpg,car,0.15,"(np.float32(952.47504), np.float32(174.87665))","(np.float32(1023.6603), np.float32(209.14732))"
0a87b91aa18c0459.jpg,truck,0.14,"(np.float32(73.029144), np.float32(122.86126))","(np.float32(164.971), np.float32(215.69843))"
0a87b91aa18c0459.jpg,person,0.14,"(np.float32(79.12831), np.float32(130.79247))","(np.float32(93.513), np.float32(158.20512))"
0a87b91aa18c0459.jpg,person,0.13,"(np.float32(320.10062), np.float32(149.23642))","(np.float32(356.79727), np.float32(175.7075))"
0a87b91aa18c0459.jpg,car,0.13,"(np.float32(61.827847), np.float32(134.0774))","(np.float32(86.58884), np.float32(155.88959))"
0a87b91aa18c0459.jpg,truck,0.12,"(np.float32(0.0), np.float32(125.13619))","(np.float32(25.150692), np.float32(198.80257))"
0a87b91aa18c0459.jpg,person,0.11,"(np.float32(14.58966), np.float32(129.57904))","(np.float32(29.461445), np.float32(167.00475))"
0a87b91aa18c0459.jpg,motorcycle,0.11,"(np.float32(98.23074), np.float32(122.225136))","(np.float32(911.978), np.float32(633.08484))"
0a87b91aa18c0459.jpg,person,0.11,"(np.float32(19.594042), np.float32(130.25792))","(np.float32(38.095016), np.float32(180.35364))"
0a87b91aa18c0459.jpg,person,0.1,"(np.float32(15.930409), np.float32(129.12054))","(np.float32(30.21816), np.float32(150.19986))"
0a87b91aa18c0459.jpg,person,0.1,"(np.float32(72.69365), np.float32(142.23798))","(np.float32(85.21938), np.float32(159.51028))"
0a8a337bc2fa7526.jpg,person,1.0,"(np.float32(255.95724), np.float32(125.2709))","(np.float32(453.44885), np.float32(604.20264))"
0a8a337bc2fa7526.jpg,person,1.0,"(np.float32(760.1278), np.float32(55.596912))","(np.float32(980.4949), np.float32(609.0))"
0a8a337bc2fa7526.jpg,person,1.0,"(np.float32(5.051997), np.float32(119.23669))","(np.float32(246.63019), np.float32(600.6646))"
0a8a337bc2fa7526.jpg,person,1.0,"(np.float32(543.262), np.float32(50.807045))","(np.float32(789.8294), np.float32(609.0))"
0a8a337bc2fa7526.jpg,cup,1.0,"(np.float32(599.96643), np.float32(284.90756))","(np.float32(636.27814), np.float32(330.80325))"
0a8a337bc2fa7526.jpg,cup,0.99,"(np.float32(814.80804), np.float32(239.60489))","(np.float32(840.6522), np.float32(273.0729))"
0a8a337bc2fa7526.jpg,handbag,0.83,"(np.float32(83.241776), np.float32(235.72093))","(np.float32(223.6313), np.float32(554.0864))"
0a8a337bc2fa7526.jpg,handbag,0.79,"(np.float32(402.33533), np.float32(376.2386))","(np.float32(453.47656), np.float32(484.224))"
0a8a337bc2fa7526.jpg,handbag,0.78,"(np.float32(113.77403), np.float32(236.20152))","(np.float32(193.80205), np.float32(406.9599))"
0a8a337bc2fa7526.jpg,handbag,0.73,"(np.float32(0.0), np.float32(500.55328))","(np.float32(126.30928), np.float32(608.148))"
0a8a337bc2fa7526.jpg,cup,0.5,"(np.float32(364.8642), np.float32(403.4037))","(np.float32(392.21262), np.float32(424.42975))"
0a8a337bc2fa7526.jpg,handbag,0.43,"(np.float32(8.589278), np.float32(255.26526))","(np.float32(199.06953), np.float32(582.5002))"
0a8a337bc2fa7526.jpg,tie,0.42,"(np.float32(701.7662), np.float32(208.88516))","(np.float32(769.192), np.float32(494.02777))"
0a8a337bc2fa7526.jpg,cell phone,0.32,"(np.float32(843.05786), np.float32(228.34897))","(np.float32(865.5444), np.float32(261.72888))"
0a8a337bc2fa7526.jpg,backpack,0.31,"(np.float32(300.94626), np.float32(216.57628))","(np.float32(405.7528), np.float32(344.42062))"
0a8a337bc2fa7526.jpg,handbag,0.3,"(np.float32(397.54437), np.float32(258.08353))","(np.float32(451.488), np.float32(484.76135))"
0a8a337bc2fa7526.jpg,backpack,0.29,"(np.float32(0.20783712), np.float32(496.69058))","(np.float32(124.026085), np.float32(608.0399))"
0a8a337bc2fa7526.jpg,backpack,0.28,"(np.float32(3.8449223), np.float32(241.4991))","(np.float32(208.93349), np.float32(567.55096))"
0a8a337bc2fa7526.jpg,cup,0.26,"(np.float32(841.29877), np.float32(226.3056))","(np.float32(866.6984), np.float32(262.58286))"
0a8a337bc2fa7526.jpg,cup,0.26,"(np.float32(804.1636), np.float32(243.1835))","(np.float32(837.09094), np.float32(279.98462))"
0a8a337bc2fa7526.jpg,tie,0.21,"(np.float32(316.96793), np.float32(231.0567))","(np.float32(374.4097), np.float32(364.96936))"
0a8a337bc2fa7526.jpg,backpack,0.2,"(np.float32(100.02143), np.float32(232.63086))","(np.float32(199.35622), np.float32(392.84137))"
0a8a337bc2fa7526.jpg,remote,0.19,"(np.float32(364.81387), np.float32(403.18912))","(np.float32(391.9869), np.float32(427.10385))"
0a8a337bc2fa7526.jpg,suitcase,0.17,"(np.float32(403.86838), np.float32(379.8398))","(np.float32(453.2345), np.float32(484.78568))"
0a8a337bc2fa7526.jpg,handbag,0.16,"(np.float32(311.22256), np.float32(227.2997))","(np.float32(382.53394), np.float32(369.9503))"
0a8a337bc2fa7526.jpg,handbag,0.15,"(np.float32(267.40964), np.float32(229.62799))","(np.float32(402.36905), np.float32(481.19366))"
0a8a337bc2fa7526.jpg,cup,0.14,"(np.float32(365.783), np.float32(403.67947))","(np.float32(392.59625), np.float32(444.17737))"
0a8a337bc2fa7526.jpg,cell phone,0.13,"(np.float32(204.45943), np.float32(428.72412))","(np.float32(215.8597), np.float32(445.0196))"
0a8a337bc2fa7526.jpg,bowl,0.11,"(np.float32(364.95242), np.float32(403.4871))","(np.float32(391.37704), np.float32(423.15512))"
0a8a337bc2fa7526.jpg,handbag,0.1,"(np.float32(267.50656), np.float32(373.5178))","(np.float32(348.53555), np.float32(512.9375))"
0a8dc8debd7a9777.jpg,car,0.95,"(np.float32(280.22052), np.float32(223.48987))","(np.float32(956.17847), np.float32(495.9869))"
0a8dc8debd7a9777.jpg,truck,0.62,"(np.float32(266.41742), np.float32(231.017))","(np.float32(974.2069), np.float32(514.8137))"
0a8dc8debd7a9777.jpg,car,0.58,"(np.float32(102.51734), np.float32(438.7938))","(np.float32(201.015), np.float32(469.269))"
0a8dc8debd7a9777.jpg,car,0.28,"(np.float32(51.597965), np.float32(444.05203))","(np.float32(112.43507), np.float32(467.47507))"
0a8dc8debd7a9777.jpg,car,0.24,"(np.float32(106.920845), np.float32(439.45752))","(np.float32(155.57535), np.float32(468.88104))"
0a8dc8debd7a9777.jpg,car,0.22,"(np.float32(199.1943), np.float32(445.87344))","(np.float32(225.64316), np.float32(469.26712))"
0a8dc8debd7a9777.jpg,car,0.2,"(np.float32(199.32535), np.float32(452.1394))","(np.float32(216.99185), np.float32(468.58447))"
0a8dc8debd7a9777.jpg,car,0.19,"(np.float32(164.84238), np.float32(441.413))","(np.float32(198.95534), np.float32(467.94104))"
0a8dc8debd7a9777.jpg,car,0.1,"(np.float32(9.740477), np.float32(439.08597))","(np.float32(249.6072), np.float32(469.13138))"
0a8e39d79ce1f2d2 - Copy.jpg,person,1.0,"(np.float32(599.8719), np.float32(0.0))","(np.float32(943.4562), np.float32(682.0))"
0a8e39d79ce1f2d2 - Copy.jpg,person,1.0,"(np.float32(364.27304), np.float32(194.84721))","(np.float32(659.3867), np.float32(679.39764))"
0a8e39d79ce1f2d2 - Copy.jpg,person,1.0,"(np.float32(85.35261), np.float32(90.08182))","(np.float32(399.33612), np.float32(666.3575))"
0a8e39d79ce1f2d2 - Copy.jpg,tie,0.98,"(np.float32(272.72165), np.float32(250.54941))","(np.float32(306.24442), np.float32(318.15863))"
0a8e39d79ce1f2d2 - Copy.jpg,tie,0.98,"(np.float32(714.8421), np.float32(170.40121))","(np.float32(733.9466), np.float32(228.86781))"
0a8e39d79ce1f2d2 - Copy.jpg,book,0.93,"(np.float32(388.75464), np.float32(394.3397))","(np.float32(567.0674), np.float32(534.3874))"
0a8e39d79ce1f2d2 - Copy.jpg,umbrella,0.45,"(np.float32(275.90018), np.float32(10.891853))","(np.float32(516.111), np.float32(385.55762))"
0a8e39d79ce1f2d2 - Copy.jpg,person,0.35,"(np.float32(329.32175), np.float32(422.72253))","(np.float32(447.47058), np.float32(677.511))"
0a8e39d79ce1f2d2 - Copy.jpg,tie,0.22,"(np.float32(273.35825), np.float32(251.05128))","(np.float32(295.80136), np.float32(297.02405))"
0a8e39d79ce1f2d2 - Copy.jpg,person,0.19,"(np.float32(604.57306), np.float32(531.5561))","(np.float32(671.6184), np.float32(681.2013))"
0a8e39d79ce1f2d2 - Copy.jpg,person,0.18,"(np.float32(20.885155), np.float32(0.0))","(np.float32(238.55981), np.float32(663.14404))"
0a8e39d79ce1f2d2 - Copy.jpg,umbrella,0.18,"(np.float32(332.79297), np.float32(63.299686))","(np.float32(656.5531), np.float32(536.5481))"
0a8e39d79ce1f2d2 - Copy.jpg,laptop,0.17,"(np.float32(392.79968), np.float32(391.0107))","(np.float32(567.81335), np.float32(537.0675))"
